Países,Quantidade (KG),Valor (US$),Ano
Bulgária,0.0,0.0,1988
Canada,0.0,0.0,1988
Chile,0.0,0.0,1988
Croácia,0.0,0.0,1988
Cuba,0.0,0.0,1988
Emirados Árabes Unidos,0.0,0.0,1988
Eslovênia,0.0,0.0,1988
Espanha,41070.0,54402.0,1988
Estados Unidos,0.0,0.0,1988
França,32809.0,204117.0,1988
Geórgia,0.0,0.0,1988
Granada,0.0,0.0,1988
Grécia,0.0,0.0,1988
Hong Kong,0.0,0.0,1988
Hungria,0.0,0.0,1988
Indonésia,0.0,0.0,1988
Irlanda,0.0,0.0,1988
Israel,0.0,0.0,1988
Itália,31077.0,39084.0,1988
Luxemburgo,0.0,0.0,1988
México,0.0,0.0,1988
Moldávia,0.0,0.0,1988
Nova Zelândia,0.0,0.0,1988
Países Baixos,0.0,0.0,1988
Panamá,0.0,0.0,1988
Peru,0.0,0.0,1988
Portugal,225450.0,303888.0,1988
Reino Unido,0.0,0.0,1988
Romênia,0.0,0.0,1988
Suíça,0.0,0.0,1988
Tunísia,0.0,0.0,1988
Ucrânia,0.0,0.0,1988
Uruguai,0.0,0.0,1988
Não consta na tabela,0.0,0.0,1988
Não declarados,0.0,0.0,1988
Outros,1800.0,2600.0,1988
Africa do Sul,0.0,0.0,1989
Alemanha,9000.0,17431.0,1989
Argentina,5176.0,15000.0,1989
Austrália,0.0,0.0,1989
Áustria,0.0,0.0,1989
Bermudas,0.0,0.0,1989
Bahamas,0.0,0.0,1989
Bélgica,0.0,0.0,1989
Brasil,0.0,0.0,1989
Bulgária,0.0,0.0,1989
Canada,0.0,0.0,1989
Chile,7449.0,12675.0,1989
Croácia,0.0,0.0,1989
Cuba,0.0,0.0,1989
Emirados Árabes Unidos,0.0,0.0,1989
Eslovênia,0.0,0.0,1989
Espanha,58995.0,143790.0,1989
Estados Unidos,0.0,0.0,1989
França,52601.0,358096.0,1989
Geórgia,0.0,0.0,1989
Granada,0.0,0.0,1989
Grécia,0.0,0.0,1989
Hong Kong,0.0,0.0,1989
Hungria,0.0,0.0,1989
Indonésia,0.0,0.0,1989
Irlanda,0.0,0.0,1989
Israel,0.0,0.0,1989
Itália,26802.0,68918.0,1989
Luxemburgo,0.0,0.0,1989
México,0.0,0.0,1989
Moldávia,0.0,0.0,1989
Nova Zelândia,0.0,0.0,1989
Países Baixos,0.0,0.0,1989
Panamá,0.0,0.0,1989
Peru,0.0,0.0,1989
Portugal,7740.0,16240.0,1989
Reino Unido,0.0,0.0,1989
Romênia,0.0,0.0,1989
Suíça,0.0,0.0,1989
Tunísia,0.0,0.0,1989
Ucrânia,0.0,0.0,1989
Uruguai,0.0,0.0,1989
Não consta na tabela,0.0,0.0,1989
Não declarados,0.0,0.0,1989
Outros,0.0,0.0,1989
Africa do Sul,0.0,0.0,1990
Alemanha,12613.0,29121.0,1990
Argentina,4500.0,20000.0,1990
Austrália,0.0,0.0,1990
Áustria,0.0,0.0,1990
Bermudas,0.0,0.0,1990
Bahamas,0.0,0.0,1990
Bélgica,0.0,0.0,1990
Brasil,0.0,0.0,1990
Bulgária,0.0,0.0,1990
Canada,0.0,0.0,1990
Chile,540.0,1200.0,1990
Croácia,0.0,0.0,1990
Cuba,0.0,0.0,1990
Emirados Árabes Unidos,0.0,0.0,1990
Eslovênia,0.0,0.0,1990
Espanha,121856.0,355275.0,1990
Estados Unidos,0.0,0.0,1990
França,32371.0,448505.0,1990
Geórgia,0.0,0.0,1990
Granada,0.0,0.0,1990
Grécia,0.0,0.0,1990
Hong Kong,0.0,0.0,1990
Hungria,0.0,0.0,1990
Indonésia,0.0,0.0,1990
Irlanda,0.0,0.0,1990
Israel,0.0,0.0,1990
Itália,24120.0,73084.0,1990
Luxemburgo,0.0,0.0,1990
México,0.0,0.0,1990
Moldávia,0.0,0.0,1990
Nova Zelândia,0.0,0.0,1990
Países Baixos,0.0,0.0,1990
Panamá,0.0,0.0,1990
Peru,0.0,0.0,1990
Portugal,9467.0,24269.0,1990
Reino Unido,0.0,0.0,1990
Romênia,0.0,0.0,1990
Suíça,0.0,0.0,1990
Tunísia,0.0,0.0,1990
Ucrânia,0.0,0.0,1990
Uruguai,0.0,0.0,1990
Não consta na tabela,0.0,0.0,1990
Não declarados,0.0,0.0,1990
Outros,1170.0,5042.0,1990
Africa do Sul,0.0,0.0,1991
Alemanha,11275.0,41978.0,1991
Argentina,24889.0,83975.0,1991
Austrália,0.0,0.0,1991
Áustria,0.0,0.0,1991
Bermudas,0.0,0.0,1991
Bahamas,0.0,0.0,1991
Bélgica,0.0,0.0,1991
Brasil,0.0,0.0,1991
Bulgária,0.0,0.0,1991
Canada,0.0,0.0,1991
Chile,10800.0,28600.0,1991
Croácia,0.0,0.0,1991
Cuba,0.0,0.0,1991
Emirados Árabes Unidos,0.0,0.0,1991
Eslovênia,0.0,0.0,1991
Espanha,92798.0,294496.0,1991
Estados Unidos,0.0,0.0,1991
França,33945.0,353361.0,1991
Geórgia,0.0,0.0,1991
Granada,0.0,0.0,1991
Grécia,0.0,0.0,1991
Hong Kong,0.0,0.0,1991
Hungria,0.0,0.0,1991
Indonésia,0.0,0.0,1991
Irlanda,0.0,0.0,1991
Israel,0.0,0.0,1991
Itália,35118.0,101279.0,1991
Luxemburgo,0.0,0.0,1991
México,0.0,0.0,1991
Moldávia,0.0,0.0,1991
Nova Zelândia,0.0,0.0,1991
Países Baixos,0.0,0.0,1991
Panamá,0.0,0.0,1991
Peru,0.0,0.0,1991
Portugal,4185.0,11095.0,1991
Reino Unido,0.0,0.0,1991
Romênia,0.0,0.0,1991
Suíça,0.0,0.0,1991
Tunísia,0.0,0.0,1991
Ucrânia,0.0,0.0,1991
Uruguai,0.0,0.0,1991
Não consta na tabela,0.0,0.0,1991
Não declarados,0.0,0.0,1991
Outros,3935.0,12358.0,1991
Africa do Sul,0.0,0.0,1992
Alemanha,6059.0,13660.0,1992
Argentina,7020.0,18650.0,1992
Austrália,0.0,0.0,1992
Áustria,0.0,0.0,1992
Bermudas,0.0,0.0,1992
Bahamas,0.0,0.0,1992
Bélgica,0.0,0.0,1992
Brasil,0.0,0.0,1992
Bulgária,0.0,0.0,1992
Canada,0.0,0.0,1992
Chile,0.0,0.0,1992
Croácia,0.0,0.0,1992
Cuba,0.0,0.0,1992
Emirados Árabes Unidos,0.0,0.0,1992
Eslovênia,0.0,0.0,1992
Espanha,63633.0,215873.0,1992
Estados Unidos,0.0,0.0,1992
França,15001.0,156403.0,1992
Geórgia,0.0,0.0,1992
Granada,0.0,0.0,1992
Grécia,0.0,0.0,1992
Hong Kong,0.0,0.0,1992
Hungria,0.0,0.0,1992
Indonésia,0.0,0.0,1992
Irlanda,0.0,0.0,1992
Israel,0.0,0.0,1992
Itália,17241.0,50017.0,1992
Luxemburgo,0.0,0.0,1992
México,0.0,0.0,1992
Moldávia,0.0,0.0,1992
Nova Zelândia,0.0,0.0,1992
Países Baixos,0.0,0.0,1992
Panamá,0.0,0.0,1992
Peru,0.0,0.0,1992
Portugal,4545.0,10906.0,1992
Reino Unido,0.0,0.0,1992
Romênia,0.0,0.0,1992
Suíça,0.0,0.0,1992
Tunísia,0.0,0.0,1992
Ucrânia,0.0,0.0,1992
Uruguai,0.0,0.0,1992
Não consta na tabela,0.0,0.0,1992
Não declarados,0.0,0.0,1992
Outros,688.0,3301.0,1992
Africa do Sul,0.0,0.0,1993
Alemanha,39747.0,110948.0,1993
Argentina,17205.0,63626.0,1993
Austrália,0.0,0.0,1993
Áustria,0.0,0.0,1993
Bermudas,0.0,0.0,1993
Bahamas,0.0,0.0,1993
Bélgica,0.0,0.0,1993
Brasil,0.0,0.0,1993
Bulgária,0.0,0.0,1993
Canada,0.0,0.0,1993
Chile,1560.0,4860.0,1993
Croácia,0.0,0.0,1993
Cuba,0.0,0.0,1993
Emirados Árabes Unidos,0.0,0.0,1993
Eslovênia,0.0,0.0,1993
Espanha,172218.0,584200.0,1993
Estados Unidos,0.0,0.0,1993
França,54501.0,543157.0,1993
Geórgia,0.0,0.0,1993
Granada,0.0,0.0,1993
Grécia,0.0,0.0,1993
Hong Kong,0.0,0.0,1993
Hungria,0.0,0.0,1993
Indonésia,0.0,0.0,1993
Irlanda,0.0,0.0,1993
Israel,0.0,0.0,1993
Itália,132449.0,265440.0,1993
Luxemburgo,0.0,0.0,1993
México,0.0,0.0,1993
Moldávia,0.0,0.0,1993
Nova Zelândia,0.0,0.0,1993
Países Baixos,0.0,0.0,1993
Panamá,0.0,0.0,1993
Peru,0.0,0.0,1993
Portugal,6870.0,19783.0,1993
Reino Unido,0.0,0.0,1993
Romênia,0.0,0.0,1993
Suíça,0.0,0.0,1993
Tunísia,0.0,0.0,1993
Ucrânia,0.0,0.0,1993
Uruguai,0.0,0.0,1993
Não consta na tabela,0.0,0.0,1993
Não declarados,0.0,0.0,1993
Outros,3902.0,10176.0,1993
Africa do Sul,0.0,0.0,1994
Alemanha,37942.0,84842.0,1994
Argentina,8270.0,32089.0,1994
Austrália,0.0,0.0,1994
Áustria,0.0,0.0,1994
Bermudas,0.0,0.0,1994
Bahamas,0.0,0.0,1994
Bélgica,0.0,0.0,1994
Brasil,0.0,0.0,1994
Bulgária,0.0,0.0,1994
Canada,0.0,0.0,1994
Chile,4590.0,13224.0,1994
Croácia,0.0,0.0,1994
Cuba,0.0,0.0,1994
Emirados Árabes Unidos,0.0,0.0,1994
Eslovênia,0.0,0.0,1994
Espanha,182952.0,601583.0,1994
Estados Unidos,0.0,0.0,1994
França,209274.0,1602204.0,1994
Geórgia,0.0,0.0,1994
Granada,0.0,0.0,1994
Grécia,0.0,0.0,1994
Hong Kong,0.0,0.0,1994
Hungria,0.0,0.0,1994
Indonésia,0.0,0.0,1994
Irlanda,0.0,0.0,1994
Israel,0.0,0.0,1994
Itália,232676.0,501486.0,1994
Luxemburgo,0.0,0.0,1994
México,0.0,0.0,1994
Moldávia,0.0,0.0,1994
Nova Zelândia,0.0,0.0,1994
Países Baixos,0.0,0.0,1994
Panamá,0.0,0.0,1994
Peru,0.0,0.0,1994
Portugal,17827.0,43097.0,1994
Reino Unido,0.0,0.0,1994
Romênia,0.0,0.0,1994
Suíça,0.0,0.0,1994
Tunísia,0.0,0.0,1994
Ucrânia,0.0,0.0,1994
Uruguai,0.0,0.0,1994
Não consta na tabela,0.0,0.0,1994
Não declarados,0.0,0.0,1994
Outros,8979.0,19787.0,1994
Africa do Sul,0.0,0.0,1995
Alemanha,75829.0,170816.0,1995
Argentina,17382.0,68936.0,1995
Austrália,0.0,0.0,1995
Áustria,0.0,0.0,1995
Bermudas,0.0,0.0,1995
Bahamas,0.0,0.0,1995
Bélgica,0.0,0.0,1995
Brasil,0.0,0.0,1995
Bulgária,0.0,0.0,1995
Canada,0.0,0.0,1995
Chile,24237.0,73649.0,1995
Croácia,0.0,0.0,1995
Cuba,0.0,0.0,1995
Emirados Árabes Unidos,0.0,0.0,1995
Eslovênia,0.0,0.0,1995
Espanha,269731.0,903594.0,1995
Estados Unidos,0.0,0.0,1995
França,234968.0,1672679.0,1995
Geórgia,0.0,0.0,1995
Granada,0.0,0.0,1995
Grécia,0.0,0.0,1995
Hong Kong,0.0,0.0,1995
Hungria,0.0,0.0,1995
Indonésia,0.0,0.0,1995
Irlanda,0.0,0.0,1995
Israel,0.0,0.0,1995
Itália,230441.0,554770.0,1995
Luxemburgo,0.0,0.0,1995
México,0.0,0.0,1995
Moldávia,0.0,0.0,1995
Nova Zelândia,0.0,0.0,1995
Países Baixos,0.0,0.0,1995
Panamá,0.0,0.0,1995
Peru,0.0,0.0,1995
Portugal,11745.0,37615.0,1995
Reino Unido,0.0,0.0,1995
Romênia,0.0,0.0,1995
Suíça,0.0,0.0,1995
Tunísia,0.0,0.0,1995
Ucrânia,0.0,0.0,1995
Uruguai,0.0,0.0,1995
Não consta na tabela,0.0,0.0,1995
Não declarados,0.0,0.0,1995
Outros,20108.0,40703.0,1995
Africa do Sul,0.0,0.0,1996
Alemanha,22766.0,68098.0,1996
Argentina,567.0,3110.0,1996
Austrália,0.0,0.0,1996
Áustria,0.0,0.0,1996
Bermudas,0.0,0.0,1996
Bahamas,0.0,0.0,1996
Bélgica,0.0,0.0,1996
Brasil,0.0,0.0,1996
Bulgária,0.0,0.0,1996
Canada,0.0,0.0,1996
Chile,26686.0,37785.0,1996
Croácia,0.0,0.0,1996
Cuba,0.0,0.0,1996
Emirados Árabes Unidos,0.0,0.0,1996
Eslovênia,0.0,0.0,1996
Espanha,198872.0,778631.0,1996
Estados Unidos,0.0,0.0,1996
França,272978.0,2319514.0,1996
Geórgia,0.0,0.0,1996
Granada,0.0,0.0,1996
Grécia,0.0,0.0,1996
Hong Kong,0.0,0.0,1996
Hungria,0.0,0.0,1996
Indonésia,0.0,0.0,1996
Irlanda,0.0,0.0,1996
Israel,0.0,0.0,1996
Itália,203645.0,480610.0,1996
Luxemburgo,0.0,0.0,1996
México,0.0,0.0,1996
Moldávia,0.0,0.0,1996
Nova Zelândia,0.0,0.0,1996
Países Baixos,0.0,0.0,1996
Panamá,0.0,0.0,1996
Peru,0.0,0.0,1996
Portugal,14861.0,47858.0,1996
Reino Unido,0.0,0.0,1996
Romênia,0.0,0.0,1996
Suíça,0.0,0.0,1996
Tunísia,0.0,0.0,1996
Ucrânia,0.0,0.0,1996
Uruguai,11813.0,44125.0,1996
Não consta na tabela,3133.0,23378.0,1996
Não declarados,140.0,571.0,1996
Outros,8771.0,34875.0,1996
Africa do Sul,0.0,0.0,1997
Alemanha,8648.0,29238.0,1997
Argentina,11139.0,26864.0,1997
Austrália,0.0,0.0,1997
Áustria,0.0,0.0,1997
Bermudas,0.0,0.0,1997
Bahamas,0.0,0.0,1997
Bélgica,0.0,0.0,1997
Brasil,0.0,0.0,1997
Bulgária,0.0,0.0,1997
Canada,0.0,0.0,1997
Chile,2565.0,13680.0,1997
Croácia,0.0,0.0,1997
Cuba,0.0,0.0,1997
Emirados Árabes Unidos,0.0,0.0,1997
Eslovênia,0.0,0.0,1997
Espanha,259100.0,920891.0,1997
Estados Unidos,0.0,0.0,1997
França,760944.0,7856909.0,1997
Geórgia,0.0,0.0,1997
Granada,0.0,0.0,1997
Grécia,0.0,0.0,1997
Hong Kong,0.0,0.0,1997
Hungria,0.0,0.0,1997
Indonésia,0.0,0.0,1997
Irlanda,0.0,0.0,1997
Israel,0.0,0.0,1997
Itália,162568.0,485282.0,1997
Luxemburgo,0.0,0.0,1997
México,0.0,0.0,1997
Moldávia,0.0,0.0,1997
Nova Zelândia,0.0,0.0,1997
Países Baixos,0.0,0.0,1997
Panamá,0.0,0.0,1997
Peru,0.0,0.0,1997
Portugal,42736.0,130895.0,1997
Reino Unido,0.0,0.0,1997
Romênia,0.0,0.0,1997
Suíça,0.0,0.0,1997
Tunísia,0.0,0.0,1997
Ucrânia,0.0,0.0,1997
Uruguai,8161.0,33049.0,1997
Não consta na tabela,0.0,0.0,1997
Não declarados,0.0,0.0,1997
Outros,6414.0,58248.0,1997
Africa do Sul,0.0,0.0,1998
Alemanha,9403.0,45794.0,1998
Argentina,85497.0,308165.0,1998
Austrália,0.0,0.0,1998
Áustria,0.0,0.0,1998
Bermudas,0.0,0.0,1998
Bahamas,0.0,0.0,1998
Bélgica,0.0,0.0,1998
Brasil,0.0,0.0,1998
Bulgária,0.0,0.0,1998
Canada,0.0,0.0,1998
Chile,7877.0,20030.0,1998
Croácia,0.0,0.0,1998
Cuba,0.0,0.0,1998
Emirados Árabes Unidos,0.0,0.0,1998
Eslovênia,0.0,0.0,1998
Espanha,253355.0,1009470.0,1998
Estados Unidos,0.0,0.0,1998
França,779564.0,9136225.0,1998
Geórgia,0.0,0.0,1998
Granada,0.0,0.0,1998
Grécia,0.0,0.0,1998
Hong Kong,0.0,0.0,1998
Hungria,0.0,0.0,1998
Indonésia,0.0,0.0,1998
Irlanda,0.0,0.0,1998
Israel,0.0,0.0,1998
Itália,234227.0,853007.0,1998
Luxemburgo,0.0,0.0,1998
México,0.0,0.0,1998
Moldávia,0.0,0.0,1998
Nova Zelândia,0.0,0.0,1998
Países Baixos,0.0,0.0,1998
Panamá,0.0,0.0,1998
Peru,0.0,0.0,1998
Portugal,4386.0,16971.0,1998
Reino Unido,0.0,0.0,1998
Romênia,0.0,0.0,1998
Suíça,0.0,0.0,1998
Tunísia,0.0,0.0,1998
Ucrânia,0.0,0.0,1998
Uruguai,2430.0,9720.0,1998
Não consta na tabela,0.0,0.0,1998
Não declarados,0.0,0.0,1998
Outros,2720.0,16836.0,1998
Africa do Sul,0.0,0.0,1999
Alemanha,1980.0,6690.0,1999
Argentina,86940.0,360596.0,1999
Austrália,0.0,0.0,1999
Áustria,0.0,0.0,1999
Bermudas,0.0,0.0,1999
Bahamas,0.0,0.0,1999
Bélgica,0.0,0.0,1999
Brasil,0.0,0.0,1999
Bulgária,0.0,0.0,1999
Canada,0.0,0.0,1999
Chile,18020.0,65480.0,1999
Croácia,0.0,0.0,1999
Cuba,0.0,0.0,1999
Emirados Árabes Unidos,0.0,0.0,1999
Eslovênia,0.0,0.0,1999
Espanha,251511.0,1017499.0,1999
Estados Unidos,0.0,0.0,1999
França,1158921.0,11636214.0,1999
Geórgia,0.0,0.0,1999
Granada,0.0,0.0,1999
Grécia,0.0,0.0,1999
Hong Kong,0.0,0.0,1999
Hungria,0.0,0.0,1999
Indonésia,0.0,0.0,1999
Irlanda,0.0,0.0,1999
Israel,0.0,0.0,1999
Itália,498453.0,1678442.0,1999
Luxemburgo,0.0,0.0,1999
México,0.0,0.0,1999
Moldávia,0.0,0.0,1999
Nova Zelândia,0.0,0.0,1999
Países Baixos,0.0,0.0,1999
Panamá,0.0,0.0,1999
Peru,0.0,0.0,1999
Portugal,15501.0,45223.0,1999
Reino Unido,0.0,0.0,1999
Romênia,0.0,0.0,1999
Suíça,0.0,0.0,1999
Tunísia,0.0,0.0,1999
Ucrânia,0.0,0.0,1999
Uruguai,0.0,0.0,1999
Não consta na tabela,0.0,0.0,1999
Não declarados,0.0,0.0,1999
Outros,2117.0,5818.0,1999
Africa do Sul,0.0,0.0,2000
Alemanha,1130.0,3150.0,2000
Argentina,114511.0,326156.0,2000
Austrália,0.0,0.0,2000
Áustria,0.0,0.0,2000
Bermudas,0.0,0.0,2000
Bahamas,0.0,0.0,2000
Bélgica,0.0,0.0,2000
Brasil,0.0,0.0,2000
Bulgária,0.0,0.0,2000
Canada,0.0,0.0,2000
Chile,11250.0,31550.0,2000
Croácia,0.0,0.0,2000
Cuba,0.0,0.0,2000
Emirados Árabes Unidos,0.0,0.0,2000
Eslovênia,0.0,0.0,2000
Espanha,230327.0,928135.0,2000
Estados Unidos,0.0,0.0,2000
França,979713.0,8756457.0,2000
Geórgia,0.0,0.0,2000
Granada,0.0,0.0,2000
Grécia,0.0,0.0,2000
Hong Kong,0.0,0.0,2000
Hungria,0.0,0.0,2000
Indonésia,0.0,0.0,2000
Irlanda,0.0,0.0,2000
Israel,0.0,0.0,2000
Itália,488816.0,1303096.0,2000
Luxemburgo,0.0,0.0,2000
México,0.0,0.0,2000
Moldávia,0.0,0.0,2000
Nova Zelândia,0.0,0.0,2000
Países Baixos,0.0,0.0,2000
Panamá,0.0,0.0,2000
Peru,0.0,0.0,2000
Portugal,12622.0,41797.0,2000
Reino Unido,0.0,0.0,2000
Romênia,0.0,0.0,2000
Suíça,0.0,0.0,2000
Tunísia,0.0,0.0,2000
Ucrânia,0.0,0.0,2000
Uruguai,1746.0,4140.0,2000
Não consta na tabela,0.0,0.0,2000
Não declarados,0.0,0.0,2000
Outros,2575.0,16650.0,2000
Africa do Sul,0.0,0.0,2001
Alemanha,6516.0,17537.0,2001
Argentina,32464.0,90851.0,2001
Austrália,0.0,0.0,2001
Áustria,0.0,0.0,2001
Bermudas,0.0,0.0,2001
Bahamas,0.0,0.0,2001
Bélgica,0.0,0.0,2001
Brasil,0.0,0.0,2001
Bulgária,0.0,0.0,2001
Canada,0.0,0.0,2001
Chile,15695.0,44425.0,2001
Croácia,0.0,0.0,2001
Cuba,0.0,0.0,2001
Emirados Árabes Unidos,0.0,0.0,2001
Eslovênia,0.0,0.0,2001
Espanha,713315.0,6408671.0,2001
Estados Unidos,0.0,0.0,2001
França,182179.0,262999.0,2001
Geórgia,0.0,0.0,2001
Granada,0.0,0.0,2001
Grécia,0.0,0.0,2001
Hong Kong,0.0,0.0,2001
Hungria,0.0,0.0,2001
Indonésia,0.0,0.0,2001
Irlanda,0.0,0.0,2001
Israel,450.0,1510.0,2001
Itália,1009289.0,2476201.0,2001
Luxemburgo,0.0,0.0,2001
México,0.0,0.0,2001
Moldávia,0.0,0.0,2001
Nova Zelândia,0.0,0.0,2001
Países Baixos,0.0,0.0,2001
Panamá,0.0,0.0,2001
Peru,0.0,0.0,2001
Portugal,20653.0,44980.0,2001
Reino Unido,0.0,0.0,2001
Romênia,0.0,0.0,2001
Suíça,0.0,0.0,2001
Tunísia,0.0,0.0,2001
Ucrânia,0.0,0.0,2001
Uruguai,9417.0,35558.0,2001
Não consta na tabela,0.0,0.0,2001
Não declarados,0.0,0.0,2001
Outros,450.0,1359.0,2001
Africa do Sul,0.0,0.0,2002
Alemanha,7034.0,19584.0,2002
Argentina,17096.0,32807.0,2002
Austrália,1136.0,7702.0,2002
Áustria,0.0,0.0,2002
Bermudas,0.0,0.0,2002
Bahamas,0.0,0.0,2002
Bélgica,0.0,0.0,2002
Brasil,0.0,0.0,2002
Bulgária,0.0,0.0,2002
Canada,0.0,0.0,2002
Chile,6300.0,20323.0,2002
Croácia,0.0,0.0,2002
Cuba,0.0,0.0,2002
Emirados Árabes Unidos,0.0,0.0,2002
Eslovênia,0.0,0.0,2002
Espanha,166433.0,528696.0,2002
Estados Unidos,990.0,3846.0,2002
França,669778.0,5946841.0,2002
Geórgia,0.0,0.0,2002
Granada,0.0,0.0,2002
Grécia,0.0,0.0,2002
Hong Kong,0.0,0.0,2002
Hungria,675.0,1837.0,2002
Indonésia,0.0,0.0,2002
Irlanda,0.0,0.0,2002
Israel,1152.0,3853.0,2002
Itália,1484899.0,3020296.0,2002
Luxemburgo,0.0,0.0,2002
México,0.0,0.0,2002
Moldávia,0.0,0.0,2002
Nova Zelândia,0.0,0.0,2002
Países Baixos,0.0,0.0,2002
Panamá,0.0,0.0,2002
Peru,0.0,0.0,2002
Portugal,14033.0,52317.0,2002
Reino Unido,0.0,0.0,2002
Romênia,0.0,0.0,2002
Suíça,0.0,0.0,2002
Tunísia,0.0,0.0,2002
Ucrânia,0.0,0.0,2002
Uruguai,887.0,4090.0,2002
Não consta na tabela,0.0,0.0,2002
Não declarados,0.0,0.0,2002
Outros,0.0,0.0,2002
Africa do Sul,5546.0,6475.0,2003
Alemanha,3114.0,8638.0,2003
Argentina,143659.0,301329.0,2003
Austrália,0.0,0.0,2003
Áustria,0.0,0.0,2003
Bermudas,0.0,0.0,2003
Bahamas,0.0,0.0,2003
Bélgica,0.0,0.0,2003
Brasil,0.0,0.0,2003
Bulgária,0.0,0.0,2003
Canada,0.0,0.0,2003
Chile,16200.0,39459.0,2003
Croácia,0.0,0.0,2003
Cuba,0.0,0.0,2003
Emirados Árabes Unidos,0.0,0.0,2003
Eslovênia,0.0,0.0,2003
Espanha,164545.0,549223.0,2003
Estados Unidos,1575.0,9100.0,2003
França,965033.0,7444348.0,2003
Geórgia,0.0,0.0,2003
Granada,0.0,0.0,2003
Grécia,0.0,0.0,2003
Hong Kong,0.0,0.0,2003
Hungria,387.0,1165.0,2003
Indonésia,0.0,0.0,2003
Irlanda,0.0,0.0,2003
Israel,1890.0,6233.0,2003
Itália,1209558.0,2627321.0,2003
Luxemburgo,0.0,0.0,2003
México,0.0,0.0,2003
Moldávia,0.0,0.0,2003
Nova Zelândia,0.0,0.0,2003
Países Baixos,0.0,0.0,2003
Panamá,0.0,0.0,2003
Peru,0.0,0.0,2003
Portugal,17170.0,57304.0,2003
Reino Unido,0.0,0.0,2003
Romênia,0.0,0.0,2003
Suíça,0.0,0.0,2003
Tunísia,0.0,0.0,2003
Ucrânia,0.0,0.0,2003
Uruguai,1722.0,5100.0,2003
Não consta na tabela,0.0,0.0,2003
Não declarados,0.0,0.0,2003
Outros,0.0,0.0,2003
Africa do Sul,59.0,259.0,2004
Alemanha,22785.0,77735.0,2004
Argentina,1008169.0,2760067.0,2004
Austrália,1310.0,6507.0,2004
Áustria,0.0,0.0,2004
Bermudas,0.0,0.0,2004
Bahamas,0.0,0.0,2004
Bélgica,0.0,0.0,2004
Brasil,5357.0,17451.0,2004
Bulgária,0.0,0.0,2004
Canada,0.0,0.0,2004
Chile,25920.0,48350.0,2004
Croácia,0.0,0.0,2004
Cuba,0.0,0.0,2004
Emirados Árabes Unidos,0.0,0.0,2004
Eslovênia,0.0,0.0,2004
Espanha,209973.0,660360.0,2004
Estados Unidos,0.0,0.0,2004
França,746383.0,6768485.0,2004
Geórgia,0.0,0.0,2004
Granada,0.0,0.0,2004
Grécia,0.0,0.0,2004
Hong Kong,0.0,0.0,2004
Hungria,657.0,1775.0,2004
Indonésia,0.0,0.0,2004
Irlanda,0.0,0.0,2004
Israel,1935.0,5346.0,2004
Itália,1033793.0,2850765.0,2004
Luxemburgo,0.0,0.0,2004
México,0.0,0.0,2004
Moldávia,0.0,0.0,2004
Nova Zelândia,0.0,0.0,2004
Países Baixos,0.0,0.0,2004
Panamá,0.0,0.0,2004
Peru,0.0,0.0,2004
Portugal,30305.0,99071.0,2004
Reino Unido,0.0,0.0,2004
Romênia,0.0,0.0,2004
Suíça,0.0,0.0,2004
Tunísia,0.0,0.0,2004
Ucrânia,0.0,0.0,2004
Uruguai,180.0,1440.0,2004
Não consta na tabela,0.0,0.0,2004
Não declarados,0.0,0.0,2004
Outros,0.0,0.0,2004
Africa do Sul,520.0,2320.0,2005
Alemanha,888.0,5487.0,2005
Argentina,1135922.0,2943342.0,2005
Austrália,1125.0,7594.0,2005
Áustria,0.0,0.0,2005
Bermudas,0.0,0.0,2005
Bahamas,0.0,0.0,2005
Bélgica,0.0,0.0,2005
Brasil,9801.0,33151.0,2005
Bulgária,0.0,0.0,2005
Canada,0.0,0.0,2005
Chile,38290.0,92150.0,2005
Croácia,0.0,0.0,2005
Cuba,0.0,0.0,2005
Emirados Árabes Unidos,0.0,0.0,2005
Eslovênia,0.0,0.0,2005
Espanha,213074.0,767994.0,2005
Estados Unidos,2808.0,6796.0,2005
França,931767.0,8295551.0,2005
Geórgia,0.0,0.0,2005
Granada,0.0,0.0,2005
Grécia,0.0,0.0,2005
Hong Kong,0.0,0.0,2005
Hungria,0.0,0.0,2005
Indonésia,0.0,0.0,2005
Irlanda,0.0,0.0,2005
Israel,4968.0,13263.0,2005
Itália,1092021.0,2880464.0,2005
Luxemburgo,0.0,0.0,2005
México,0.0,0.0,2005
Moldávia,0.0,0.0,2005
Nova Zelândia,0.0,0.0,2005
Países Baixos,0.0,0.0,2005
Panamá,0.0,0.0,2005
Peru,0.0,0.0,2005
Portugal,10588.0,41905.0,2005
Reino Unido,0.0,0.0,2005
Romênia,0.0,0.0,2005
Suíça,0.0,0.0,2005
Tunísia,0.0,0.0,2005
Ucrânia,0.0,0.0,2005
Uruguai,193.0,372.0,2005
Não consta na tabela,0.0,0.0,2005
Não declarados,0.0,0.0,2005
Outros,1043.0,3445.0,2005
Africa do Sul,275.0,1460.0,2006
Alemanha,1170.0,8087.0,2006
Argentina,1713270.0,4726606.0,2006
Austrália,675.0,3248.0,2006
Áustria,0.0,0.0,2006
Bermudas,0.0,0.0,2006
Bahamas,0.0,0.0,2006
Bélgica,0.0,0.0,2006
Brasil,16225.0,63088.0,2006
Bulgária,0.0,0.0,2006
Canada,0.0,0.0,2006
Chile,29806.0,93696.0,2006
